holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,hour
No Holiday,295.58,0.0,0.0,75,Clouds,broken clouds,2018-06-08 18:00:00,4959,18
No Holiday,295.76,0.0,0.0,75,Clouds,broken clouds,2018-06-08 19:00:00,3792,19
No Holiday,295.35,0.0,0.0,75,Clouds,broken clouds,2018-06-08 20:00:00,3251,20
No Holiday,294.37,0.0,0.0,75,Clouds,broken clouds,2018-06-08 21:00:00,3050,21
No Holiday,293.84,0.0,0.0,40,Clouds,scattered clouds,2018-06-08 22:00:00,3360,22
No Holiday,292.92,0.0,0.0,75,Clouds,broken clouds,2018-06-08 23:00:00,2903,23
No Holiday,292.01,0.0,0.0,1,Clear,sky is clear,2018-06-09 00:00:00,1511,0
No Holiday,291.51,0.0,0.0,1,Clear,sky is clear,2018-06-09 01:00:00,1110,1
No Holiday,291.08,0.0,0.0,1,Clear,sky is clear,2018-06-09 02:00:00,866,2
No Holiday,290.82,0.0,0.0,75,Clouds,broken clouds,2018-06-09 03:00:00,614,3
No Holiday,290.84,0.0,0.0,1,Clear,sky is clear,2018-06-09 04:00:00,517,4
No Holiday,290.37,0.0,0.0,1,Clear,sky is clear,2018-06-09 05:00:00,795,5
No Holiday,290.65,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2018-06-09 06:00:00,1398,6
No Holiday,290.93,0.0,0.0,40,Thunderstorm,thunderstorm with light rain,2018-06-09 07:00:00,2172,7
No Holiday,291.44,0.0,0.0,90,Rain,light rain,2018-06-09 08:00:00,2686,8
No Holiday,292.79,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2018-06-09 09:00:00,3367,9
No Holiday,293.36,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2018-06-09 10:00:00,3684,10
No Holiday,293.36,0.0,0.0,90,Rain,light rain,2018-06-09 10:00:00,3684,10
No Holiday,293.36,0.0,0.0,90,Mist,mist,2018-06-09 10:00:00,3684,10
No Holiday,293.72,0.0,0.0,90,Rain,light rain,2018-06-09 11:00:00,4085,11
No Holiday,293.72,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,2018-06-09 11:00:00,4085,11
No Holiday,293.72,0.0,0.0,90,Mist,mist,2018-06-09 11:00:00,4085,11
No Holiday,293.72,0.0,0.0,90,Drizzle,light intensity drizzle,2018-06-09 11:00:00,4085,11
No Holiday,293.66,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-06-09 12:00:00,4257,12
No Holiday,293.66,0.0,0.0,75,Rain,moderate rain,2018-06-09 12:00:00,4257,12
No Holiday,293.66,0.0,0.0,75,Mist,mist,2018-06-09 12:00:00,4257,12
No Holiday,293.66,0.0,0.0,75,Drizzle,light intensity drizzle,2018-06-09 12:00:00,4257,12
No Holiday,293.44,0.0,0.0,90,Rain,light rain,2018-06-09 13:00:00,4186,13
No Holiday,293.44,0.0,0.0,90,Mist,mist,2018-06-09 13:00:00,4186,13
No Holiday,293.44,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2018-06-09 13:00:00,4186,13
No Holiday,293.36,0.0,0.0,90,Rain,light rain,2018-06-09 14:00:00,4196,14
No Holiday,293.36,0.0,0.0,90,Mist,mist,2018-06-09 14:00:00,4196,14
No Holiday,293.36,0.0,0.0,90,Thunderstorm,proximity thunderstorm with rain,2018-06-09 14:00:00,4196,14
No Holiday,293.55,0.0,0.0,90,Rain,moderate rain,2018-06-09 15:00:00,3957,15
No Holiday,293.55,0.0,0.0,90,Mist,mist,2018-06-09 15:00:00,3957,15
No Holiday,293.55,0.0,0.0,90,Thunderstorm,thunderstorm with heavy rain,2018-06-09 15:00:00,3957,15
No Holiday,293.79,0.0,0.0,90,Rain,proximity shower rain,2018-06-09 16:00:00,3940,16
No Holiday,293.79,0.0,0.0,90,Mist,mist,2018-06-09 16:00:00,3940,16
No Holiday,293.79,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2018-06-09 16:00:00,3940,16
No Holiday,294.54,0.0,0.0,40,Rain,proximity shower rain,2018-06-09 17:00:00,3589,17
No Holiday,294.54,0.0,0.0,40,Mist,mist,2018-06-09 17:00:00,3589,17
No Holiday,294.58,0.0,0.0,90,Rain,light rain,2018-06-09 18:00:00,3571,18
No Holiday,294.58,0.0,0.0,90,Mist,mist,2018-06-09 18:00:00,3571,18
No Holiday,294.58,0.0,0.0,90,Drizzle,light intensity drizzle,2018-06-09 18:00:00,3571,18
No Holiday,295.09,0.0,0.0,75,Rain,light rain,2018-06-09 19:00:00,3128,19
No Holiday,295.15,0.0,0.0,75,Rain,light rain,2018-06-09 20:00:00,2782,20
No Holiday,294.8,0.0,0.0,75,Clouds,broken clouds,2018-06-09 21:00:00,2835,21
No Holiday,294.28,0.0,0.0,75,Clouds,broken clouds,2018-06-09 22:00:00,2863,22
No Holiday,293.75,0.0,0.0,1,Clear,sky is clear,2018-06-09 23:00:00,1928,23
No Holiday,293.95,0.0,0.0,1,Clear,sky is clear,2018-06-10 00:00:00,1226,0
No Holiday,293.55,0.0,0.0,1,Clear,sky is clear,2018-06-10 01:00:00,777,1
No Holiday,292.82,0.0,0.0,1,Clear,sky is clear,2018-06-10 02:00:00,570,2
No Holiday,292.0,0.0,0.0,90,Clouds,overcast clouds,2018-06-10 03:00:00,350,3
No Holiday,291.62,0.0,0.0,40,Clouds,scattered clouds,2018-06-10 04:00:00,293,4
No Holiday,291.28,0.0,0.0,1,Clear,sky is clear,2018-06-10 05:00:00,427,5
No Holiday,290.61,0.0,0.0,1,Clear,sky is clear,2018-06-10 06:00:00,808,6
No Holiday,290.61,0.0,0.0,40,Clouds,scattered clouds,2018-06-10 07:00:00,1012,7
No Holiday,291.51,0.0,0.0,40,Clouds,scattered clouds,2018-06-10 08:00:00,1617,8
No Holiday,292.08,0.0,0.0,75,Clouds,broken clouds,2018-06-10 09:00:00,2417,9
No Holiday,293.01,0.0,0.0,90,Clouds,overcast clouds,2018-06-10 10:00:00,3075,10
No Holiday,293.68,0.0,0.0,75,Clouds,broken clouds,2018-06-10 11:00:00,3656,11
No Holiday,294.01,0.0,0.0,90,Clouds,overcast clouds,2018-06-10 12:00:00,3993,12
No Holiday,294.22,0.0,0.0,90,Clouds,overcast clouds,2018-06-10 13:00:00,3888,13
No Holiday,294.54,0.0,0.0,90,Clouds,overcast clouds,2018-06-10 14:00:00,4125,14
No Holiday,294.95,0.0,0.0,75,Clouds,broken clouds,2018-06-10 15:00:00,4062,15
No Holiday,296.08,0.0,0.0,75,Clouds,broken clouds,2018-06-10 16:00:00,3901,16
No Holiday,296.61,0.0,0.0,75,Clouds,broken clouds,2018-06-10 17:00:00,3584,17
No Holiday,297.01,0.0,0.0,75,Clouds,broken clouds,2018-06-10 18:00:00,3477,18
No Holiday,296.79,0.0,0.0,75,Clouds,broken clouds,2018-06-10 19:00:00,3010,19
No Holiday,296.42,0.0,0.0,75,Clouds,broken clouds,2018-06-10 20:00:00,2979,20
No Holiday,295.82,0.0,0.0,75,Clouds,broken clouds,2018-06-10 21:00:00,2353,21
No Holiday,295.43,0.0,0.0,75,Clouds,broken clouds,2018-06-10 22:00:00,1834,22
No Holiday,295.21,0.0,0.0,90,Clouds,overcast clouds,2018-06-10 23:00:00,1101,23
No Holiday,294.41,0.0,0.0,90,Clouds,overcast clouds,2018-06-11 00:00:00,642,0
No Holiday,293.48,0.0,0.0,90,Clouds,overcast clouds,2018-06-11 01:00:00,396,1
No Holiday,292.35,0.0,0.0,1,Clear,sky is clear,2018-06-11 02:00:00,291,2
No Holiday,291.72,0.0,0.0,1,Clear,sky is clear,2018-06-11 03:00:00,310,3
No Holiday,290.79,0.0,0.0,1,Clear,sky is clear,2018-06-11 04:00:00,873,4
No Holiday,290.51,0.0,0.0,40,Clouds,scattered clouds,2018-06-11 05:00:00,2947,5
No Holiday,290.42,0.0,0.0,75,Clouds,broken clouds,2018-06-11 06:00:00,5476,6
No Holiday,290.82,0.0,0.0,90,Clouds,overcast clouds,2018-06-11 07:00:00,6336,7
No Holiday,291.15,0.0,0.0,90,Clouds,overcast clouds,2018-06-11 08:00:00,5676,8
No Holiday,291.81,0.0,0.0,90,Clouds,overcast clouds,2018-06-11 09:00:00,4588,9
No Holiday,292.48,0.0,0.0,90,Thunderstorm,thunderstorm with rain,2018-06-11 10:00:00,4270,10
No Holiday,292.61,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2018-06-11 11:00:00,4435,11
No Holiday,292.67,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-06-11 12:00:00,4763,12
No Holiday,292.67,0.0,0.0,75,Rain,moderate rain,2018-06-11 12:00:00,4763,12
No Holiday,293.75,0.0,0.0,90,Rain,light rain,2018-06-11 13:00:00,4658,13
No Holiday,295.0,0.0,0.0,90,Rain,moderate rain,2018-06-11 14:00:00,4923,14
No Holiday,294.8,0.0,0.0,90,Rain,light rain,2018-06-11 15:00:00,5691,15
No Holiday,294.68,0.0,0.0,90,Rain,light rain,2018-06-11 16:00:00,6556,16
No Holiday,294.55,0.0,0.0,90,Rain,moderate rain,2018-06-11 17:00:00,5922,17
No Holiday,293.57,0.0,0.0,90,Rain,moderate rain,2018-06-11 18:00:00,4512,18
No Holiday,293.57,0.0,0.0,90,Mist,mist,2018-06-11 18:00:00,4512,18
No Holiday,293.57,0.0,0.0,90,Thunderstorm,thunderstorm with rain,2018-06-11 18:00:00,4512,18
No Holiday,293.42,0.0,0.0,90,Rain,moderate rain,2018-06-11 19:00:00,3078,19
No Holiday,293.42,0.0,0.0,90,Drizzle,light intensity drizzle,2018-06-11 19:00:00,3078,19
No Holiday,293.48,0.0,0.0,75,Rain,moderate rain,2018-06-11 20:00:00,2611,20
No Holiday,294.15,0.0,0.0,90,Rain,moderate rain,2018-06-11 21:00:00,2240,21
No Holiday,294.15,0.0,0.0,40,Drizzle,light intensity drizzle,2018-06-11 22:00:00,1861,22
No Holiday,293.22,0.0,0.0,75,Clouds,broken clouds,2018-06-11 23:00:00,1109,23
No Holiday,293.02,0.0,0.0,40,Clouds,scattered clouds,2018-06-12 00:00:00,621,0
No Holiday,292.55,0.0,0.0,90,Clouds,overcast clouds,2018-06-12 01:00:00,396,1
No Holiday,292.22,0.0,0.0,40,Clouds,scattered clouds,2018-06-12 02:00:00,314,2
No Holiday,292.34,0.0,0.0,40,Drizzle,light intensity drizzle,2018-06-12 03:00:00,362,3
No Holiday,292.34,0.0,0.0,40,Thunderstorm,proximity thunderstorm,2018-06-12 03:00:00,362,3
No Holiday,291.75,0.0,0.0,40,Drizzle,drizzle,2018-06-12 04:00:00,912,4
No Holiday,292.08,0.0,0.0,90,Mist,mist,2018-06-12 05:00:00,3013,5
No Holiday,292.08,0.0,0.0,90,Mist,mist,2018-06-12 06:00:00,5905,6
No Holiday,292.08,0.0,0.0,5,Mist,mist,2018-06-12 07:00:00,6283,7
No Holiday,293.07,0.0,0.0,40,Mist,mist,2018-06-12 08:00:00,5656,8
No Holiday,294.0,0.0,0.0,90,Mist,mist,2018-06-12 09:00:00,4948,9
No Holiday,294.79,0.0,0.0,90,Mist,mist,2018-06-12 10:00:00,4574,10
No Holiday,295.65,0.0,0.0,90,Clouds,overcast clouds,2018-06-12 11:00:00,4531,11
No Holiday,296.08,0.0,0.0,90,Clouds,overcast clouds,2018-06-12 12:00:00,4911,12
No Holiday,296.22,0.0,0.0,90,Clouds,overcast clouds,2018-06-12 13:00:00,4777,13
No Holiday,297.15,0.0,0.0,90,Clouds,overcast clouds,2018-06-12 14:00:00,5185,14
No Holiday,297.65,0.0,0.0,40,Clouds,scattered clouds,2018-06-12 15:00:00,6092,15
No Holiday,298.15,0.0,0.0,40,Clouds,scattered clouds,2018-06-12 16:00:00,6777,16
No Holiday,298.35,0.0,0.0,75,Clouds,broken clouds,2018-06-12 17:00:00,6366,17
No Holiday,298.55,0.0,0.0,75,Clouds,broken clouds,2018-06-12 18:00:00,4701,18
No Holiday,297.69,0.0,0.0,75,Rain,heavy intensity rain,2018-06-12 19:00:00,3235,19
No Holiday,297.07,0.0,0.0,75,Rain,light rain,2018-06-12 20:00:00,2975,20
No Holiday,296.08,0.0,0.0,75,Clouds,broken clouds,2018-06-12 21:00:00,2990,21
No Holiday,295.3,0.0,0.0,75,Clouds,broken clouds,2018-06-12 22:00:00,2332,22
No Holiday,294.15,0.0,0.0,75,Clouds,broken clouds,2018-06-12 23:00:00,1250,23
No Holiday,292.72,0.0,0.0,1,Clear,sky is clear,2018-06-13 00:00:00,684,0
No Holiday,290.95,0.0,0.0,1,Clear,sky is clear,2018-06-13 01:00:00,439,1
No Holiday,289.65,0.0,0.0,1,Clear,sky is clear,2018-06-13 02:00:00,328,2
No Holiday,288.65,0.0,0.0,1,Clear,sky is clear,2018-06-13 03:00:00,387,3
No Holiday,287.44,0.0,0.0,1,Clear,sky is clear,2018-06-13 04:00:00,922,4
No Holiday,287.16,0.0,0.0,1,Clear,sky is clear,2018-06-13 05:00:00,3022,5
No Holiday,286.51,0.0,0.0,1,Clear,sky is clear,2018-06-13 06:00:00,5767,6
No Holiday,287.61,0.0,0.0,5,Clear,sky is clear,2018-06-13 07:00:00,6127,7
No Holiday,289.81,0.0,0.0,5,Clear,sky is clear,2018-06-13 08:00:00,5664,8
No Holiday,292.29,0.0,0.0,5,Clear,sky is clear,2018-06-13 09:00:00,5157,9
No Holiday,294.15,0.0,0.0,1,Clear,sky is clear,2018-06-13 10:00:00,4579,10
No Holiday,296.08,0.0,0.0,5,Clear,sky is clear,2018-06-13 11:00:00,4687,11
No Holiday,297.01,0.0,0.0,5,Haze,haze,2018-06-13 12:00:00,5110,12
No Holiday,297.86,0.0,0.0,1,Clear,sky is clear,2018-06-13 13:00:00,4998,13
No Holiday,298.08,0.0,0.0,1,Clear,sky is clear,2018-06-13 14:00:00,5227,14
No Holiday,298.75,0.0,0.0,1,Clear,sky is clear,2018-06-13 15:00:00,6188,15
No Holiday,298.88,0.0,0.0,1,Clear,sky is clear,2018-06-13 16:00:00,6781,16
No Holiday,299.01,0.0,0.0,40,Clouds,scattered clouds,2018-06-13 17:00:00,5644,17
No Holiday,299.0,0.0,0.0,40,Clouds,scattered clouds,2018-06-13 18:00:00,4617,18
No Holiday,298.29,0.0,0.0,40,Clouds,scattered clouds,2018-06-13 19:00:00,3560,19
No Holiday,297.29,0.0,0.0,1,Clear,sky is clear,2018-06-13 20:00:00,3277,20
No Holiday,295.3,0.0,0.0,75,Clouds,broken clouds,2018-06-13 21:00:00,2777,21
No Holiday,293.23,0.0,0.0,1,Clear,sky is clear,2018-06-13 22:00:00,2123,22
No Holiday,292.22,0.0,0.0,1,Rain,light rain,2018-06-13 23:00:00,1283,23
No Holiday,291.42,0.0,0.0,1,Clear,sky is clear,2018-06-14 00:00:00,724,0
No Holiday,291.28,0.0,0.0,40,Rain,light rain,2018-06-14 01:00:00,424,1
No Holiday,291.36,0.0,0.0,75,Clouds,broken clouds,2018-06-14 02:00:00,308,2
No Holiday,291.85,0.0,0.0,40,Clouds,scattered clouds,2018-06-14 03:00:00,368,3
No Holiday,291.51,0.0,0.0,40,Clouds,scattered clouds,2018-06-14 04:00:00,928,4
No Holiday,290.62,0.0,0.0,1,Rain,light rain,2018-06-14 05:00:00,3013,5
No Holiday,289.72,0.0,0.0,1,Clear,sky is clear,2018-06-14 06:00:00,5824,6
No Holiday,290.55,0.0,0.0,40,Clouds,scattered clouds,2018-06-14 07:00:00,6438,7
No Holiday,292.86,0.0,0.0,75,Clouds,broken clouds,2018-06-14 08:00:00,5778,8
No Holiday,294.08,0.0,0.0,75,Clouds,broken clouds,2018-06-14 09:00:00,4983,9
No Holiday,295.15,0.0,0.0,75,Clouds,broken clouds,2018-06-14 10:00:00,4510,10
No Holiday,296.21,0.0,0.0,75,Clouds,broken clouds,2018-06-14 11:00:00,4810,11
No Holiday,297.28,0.0,0.0,75,Clouds,broken clouds,2018-06-14 12:00:00,5062,12
No Holiday,298.35,0.0,0.0,1,Clear,sky is clear,2018-06-14 13:00:00,5018,13
No Holiday,299.01,0.0,0.0,1,Clear,sky is clear,2018-06-14 14:00:00,5434,14
No Holiday,299.75,0.0,0.0,1,Clear,sky is clear,2018-06-14 15:00:00,6192,15
No Holiday,300.01,0.0,0.0,75,Clouds,broken clouds,2018-06-14 16:00:00,6890,16
No Holiday,300.08,0.0,0.0,75,Clouds,broken clouds,2018-06-14 17:00:00,6049,17
No Holiday,299.75,0.0,0.0,1,Clear,sky is clear,2018-06-14 18:00:00,4819,18
No Holiday,298.89,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-06-14 19:00:00,3709,19
No Holiday,297.89,0.0,0.0,75,Clouds,broken clouds,2018-06-14 20:00:00,3274,20
No Holiday,297.29,0.0,0.0,1,Rain,light rain,2018-06-14 21:00:00,2922,21
No Holiday,296.69,0.0,0.0,75,Rain,light rain,2018-06-14 22:00:00,2284,22
No Holiday,295.59,0.0,0.0,40,Clouds,scattered clouds,2018-06-14 23:00:00,1388,23
No Holiday,294.99,0.0,0.0,1,Clear,sky is clear,2018-06-15 00:00:00,830,0
No Holiday,294.22,0.0,0.0,1,Clear,sky is clear,2018-06-15 01:00:00,500,1
No Holiday,293.72,0.0,0.0,1,Clear,sky is clear,2018-06-15 02:00:00,358,2
No Holiday,293.44,0.0,0.0,1,Clear,sky is clear,2018-06-15 03:00:00,384,3
No Holiday,293.21,0.0,0.0,1,Clear,sky is clear,2018-06-15 04:00:00,866,4
No Holiday,293.58,0.0,0.0,1,Clear,sky is clear,2018-06-15 05:00:00,2843,5
No Holiday,293.28,0.0,0.0,1,Clear,sky is clear,2018-06-15 06:00:00,5432,6
No Holiday,294.15,0.0,0.0,1,Clear,sky is clear,2018-06-15 07:00:00,6361,7
No Holiday,295.35,0.0,0.0,75,Clouds,broken clouds,2018-06-15 08:00:00,5671,8
No Holiday,297.02,0.0,0.0,1,Clear,sky is clear,2018-06-15 09:00:00,4977,9
No Holiday,298.88,0.0,0.0,75,Clouds,broken clouds,2018-06-15 10:00:00,4801,10
No Holiday,300.57,0.0,0.0,75,Clouds,broken clouds,2018-06-15 11:00:00,5025,11
No Holiday,301.75,0.0,0.0,1,Clear,sky is clear,2018-06-15 12:00:00,5396,12
No Holiday,304.01,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-06-15 13:00:00,5168,13
No Holiday,305.15,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-06-15 14:00:00,5614,14
No Holiday,304.89,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-06-15 15:00:00,5993,15
No Holiday,303.94,0.0,0.0,90,Rain,proximity shower rain,2018-06-15 16:00:00,6333,16
No Holiday,303.94,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2018-06-15 16:00:00,6333,16
No Holiday,303.86,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-06-15 17:00:00,5165,17
No Holiday,303.89,0.0,0.0,75,Thunderstorm,thunderstorm,2018-06-15 18:00:00,4369,18
No Holiday,303.59,0.0,0.0,75,Rain,light rain,2018-06-15 19:00:00,3688,19
No Holiday,303.59,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-06-15 19:00:00,3688,19
No Holiday,302.23,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-06-15 20:00:00,3123,20
No Holiday,300.3,0.0,0.0,40,Clouds,scattered clouds,2018-06-15 21:00:00,3118,21
No Holiday,299.88,0.0,0.0,75,Clouds,broken clouds,2018-06-15 22:00:00,2778,22
No Holiday,299.16,0.0,0.0,1,Clear,sky is clear,2018-06-15 23:00:00,2666,23
No Holiday,298.82,0.0,0.0,1,Clear,sky is clear,2018-06-16 00:00:00,1386,0
No Holiday,298.76,0.0,0.0,1,Clear,sky is clear,2018-06-16 01:00:00,825,1
No Holiday,298.62,0.0,0.0,1,Clear,sky is clear,2018-06-16 02:00:00,587,2
No Holiday,298.49,0.0,0.0,1,Clear,sky is clear,2018-06-16 03:00:00,391,3
No Holiday,298.49,0.0,0.0,1,Rain,moderate rain,2018-06-16 04:00:00,402,4
No Holiday,297.76,0.0,0.0,1,Clear,sky is clear,2018-06-16 05:00:00,772,5
No Holiday,297.69,0.0,0.0,1,Clear,sky is clear,2018-06-16 06:00:00,1196,6
No Holiday,297.8,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2018-06-16 07:00:00,1651,7
No Holiday,297.8,0.0,0.0,90,Mist,mist,2018-06-16 07:00:00,1651,7
No Holiday,296.95,0.0,0.0,90,Thunderstorm,thunderstorm,2018-06-16 08:00:00,2329,8
No Holiday,296.95,0.0,0.0,90,Rain,moderate rain,2018-06-16 08:00:00,2329,8
No Holiday,296.95,0.0,0.0,90,Drizzle,light intensity drizzle,2018-06-16 08:00:00,2329,8
No Holiday,295.08,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2018-06-16 09:00:00,3017,9
No Holiday,295.08,0.0,0.0,90,Rain,moderate rain,2018-06-16 09:00:00,3017,9
No Holiday,295.08,0.0,0.0,90,Mist,mist,2018-06-16 09:00:00,3017,9
No Holiday,294.36,0.0,0.0,20,Thunderstorm,proximity thunderstorm,2018-06-16 10:00:00,3514,10
No Holiday,294.36,0.0,0.0,20,Mist,mist,2018-06-16 10:00:00,3514,10
No Holiday,294.36,0.0,0.0,20,Rain,moderate rain,2018-06-16 10:00:00,3514,10
No Holiday,294.46,0.0,0.0,90,Rain,moderate rain,2018-06-16 11:00:00,3907,11
No Holiday,294.46,0.0,0.0,90,Mist,mist,2018-06-16 11:00:00,3907,11
No Holiday,294.46,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,2018-06-16 11:00:00,3907,11
No Holiday,294.87,0.0,0.0,90,Rain,proximity shower rain,2018-06-16 12:00:00,4494,12
No Holiday,294.87,0.0,0.0,90,Mist,mist,2018-06-16 12:00:00,4494,12
No Holiday,295.46,0.0,0.0,90,Rain,moderate rain,2018-06-16 13:00:00,4834,13
No Holiday,295.46,0.0,0.0,90,Mist,mist,2018-06-16 13:00:00,4834,13
No Holiday,296.08,0.0,0.0,90,Rain,proximity shower rain,2018-06-16 14:00:00,4900,14
No Holiday,296.08,0.0,0.0,90,Drizzle,light intensity drizzle,2018-06-16 14:00:00,4900,14
No Holiday,298.28,0.0,0.0,1,Rain,proximity shower rain,2018-06-16 15:00:00,4363,15
No Holiday,300.22,0.0,0.0,75,Clouds,broken clouds,2018-06-16 16:00:00,4495,16
No Holiday,301.95,0.0,0.0,1,Clear,sky is clear,2018-06-16 17:00:00,4053,17
No Holiday,302.75,0.0,0.0,1,Clear,sky is clear,2018-06-16 18:00:00,3987,18
No Holiday,302.89,0.0,0.0,1,Clear,sky is clear,2018-06-16 19:00:00,3223,19
No Holiday,302.76,0.0,0.0,75,Clouds,broken clouds,2018-06-16 20:00:00,2928,20
No Holiday,301.62,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-06-16 21:00:00,2887,21
No Holiday,300.94,0.0,0.0,75,Clouds,broken clouds,2018-06-16 22:00:00,2606,22
No Holiday,301.49,0.0,0.0,1,Drizzle,light intensity drizzle,2018-06-16 23:00:00,2047,23
No Holiday,301.68,0.0,0.0,1,Rain,light rain,2018-06-17 00:00:00,1332,0
No Holiday,301.69,0.0,0.0,1,Rain,light rain,2018-06-17 01:00:00,866,1
No Holiday,301.37,0.0,0.0,1,Clear,sky is clear,2018-06-17 02:00:00,659,2
No Holiday,300.72,0.0,0.0,40,Rain,light rain,2018-06-17 03:00:00,413,3
No Holiday,299.49,0.0,0.0,40,Mist,mist,2018-06-17 04:00:00,393,4
No Holiday,299.49,0.0,0.0,40,Rain,light rain,2018-06-17 04:00:00,393,4
No Holiday,299.49,0.0,0.0,40,Thunderstorm,proximity thunderstorm,2018-06-17 04:00:00,393,4
No Holiday,298.22,0.0,0.0,40,Rain,light rain,2018-06-17 05:00:00,552,5
No Holiday,297.36,0.0,0.0,1,Rain,light rain,2018-06-17 06:00:00,885,6
No Holiday,297.36,0.0,0.0,1,Drizzle,light intensity drizzle,2018-06-17 06:00:00,885,6
No Holiday,296.82,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2018-06-17 07:00:00,1185,7
No Holiday,297.35,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2018-06-17 08:00:00,1724,8
No Holiday,297.35,0.0,0.0,1,Rain,light rain,2018-06-17 08:00:00,1724,8
No Holiday,298.48,0.0,0.0,40,Rain,light rain,2018-06-17 09:00:00,2723,9
No Holiday,300.29,0.0,0.0,1,Clear,sky is clear,2018-06-17 10:00:00,3488,10
No Holiday,301.51,0.0,0.0,40,Clouds,scattered clouds,2018-06-17 11:00:00,3790,11
No Holiday,302.75,0.0,0.0,75,Clouds,broken clouds,2018-06-17 12:00:00,4260,12
No Holiday,303.35,0.0,0.0,90,Clouds,overcast clouds,2018-06-17 13:00:00,4365,13
No Holiday,303.68,0.0,0.0,75,Clouds,broken clouds,2018-06-17 14:00:00,4192,14
No Holiday,303.94,0.0,0.0,75,Rain,light rain,2018-06-17 15:00:00,4234,15
No Holiday,304.72,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-06-17 16:00:00,4404,16
No Holiday,304.72,0.0,0.0,75,Rain,proximity shower rain,2018-06-17 16:00:00,4404,16
No Holiday,304.36,0.0,0.0,40,Thunderstorm,proximity thunderstorm,2018-06-17 17:00:00,4175,17
No Holiday,304.36,0.0,0.0,40,Rain,proximity shower rain,2018-06-17 17:00:00,4175,17
No Holiday,301.96,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-06-17 18:00:00,3843,18
No Holiday,301.96,0.0,0.0,75,Rain,heavy intensity rain,2018-06-17 18:00:00,3843,18
No Holiday,299.93,0.0,0.0,75,Rain,moderate rain,2018-06-17 19:00:00,3613,19
No Holiday,298.82,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-06-17 20:00:00,3185,20
No Holiday,298.82,0.0,0.0,75,Rain,light rain,2018-06-17 20:00:00,3185,20
No Holiday,298.01,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-06-17 21:00:00,2568,21
No Holiday,298.01,0.0,0.0,75,Rain,light rain,2018-06-17 21:00:00,2568,21
No Holiday,297.16,0.0,0.0,90,Rain,moderate rain,2018-06-17 22:00:00,2045,22
No Holiday,296.44,0.0,0.0,1,Rain,moderate rain,2018-06-17 23:00:00,1218,23
No Holiday,296.44,0.0,0.0,1,Drizzle,light intensity drizzle,2018-06-17 23:00:00,1218,23
No Holiday,295.58,0.0,0.0,90,Rain,heavy intensity rain,2018-06-18 00:00:00,627,0
No Holiday,295.58,0.0,0.0,90,Mist,mist,2018-06-18 00:00:00,627,0
No Holiday,295.65,0.0,0.0,40,Thunderstorm,proximity thunderstorm,2018-06-18 01:00:00,367,1
No Holiday,295.65,0.0,0.0,40,Rain,heavy intensity rain,2018-06-18 01:00:00,367,1
No Holiday,295.65,0.0,0.0,40,Drizzle,drizzle,2018-06-18 01:00:00,367,1
No Holiday,295.65,0.0,0.0,40,Mist,mist,2018-06-18 01:00:00,367,1
No Holiday,294.92,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2018-06-18 02:00:00,272,2
No Holiday,294.92,0.0,0.0,90,Rain,heavy intensity rain,2018-06-18 02:00:00,272,2
No Holiday,294.92,0.0,0.0,90,Mist,mist,2018-06-18 02:00:00,272,2
No Holiday,294.84,0.0,0.0,90,Rain,moderate rain,2018-06-18 03:00:00,365,3
No Holiday,294.84,0.0,0.0,90,Mist,mist,2018-06-18 03:00:00,365,3
No Holiday,294.84,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2018-06-18 03:00:00,365,3
No Holiday,294.69,0.0,0.0,90,Rain,light rain,2018-06-18 04:00:00,802,4
